dataset,script_id,model,prompt_type,language,category,snippet,metric,n,mean,median,std,min,max,skewness,kurtosis_excess,shapiro_w,shapiro_p_value,normality_rejected_0_05,note
original,,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,energy_joules,100,38.710300000000004,38.61,0.6130622836518026,36.42,39.83,-0.9602175554714995,2.275974213831736,0.9230574366288328,2.052395758237135e-05,True,
original,,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,avg_power_watts,100,16.14906667013,16.170231144,0.18366723566172158,15.736022229,16.499274524,-0.014673832009843204,-1.032460475046226,0.9641197106932227,0.00799445722333149,True,
original,,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,elapsed_seconds,100,12.188427361819999,12.1851330055,0.03205000479437837,12.132853884,12.28679928,0.5194255159244093,-0.13625094746108246,0.9731076187792467,0.03840425951531437,True,
original,,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,energy_joules,100,196.8314,196.93,2.2687851152081158,191.32,200.82,-0.06369085460472212,-0.9507712973832421,0.9673439495817299,0.01389312461852432,True,
original,,original,base,python,statistical_modelling_analysis,01_linear_regression_inference,avg_power_watts,100,17.212827800569997,17.268128143,0.3646253426546253,16.282531559,17.817292891,-0.4040775143723578,-0.7550260723654079,0.9594985841934324,0.003704026433151739,True,
original,,original,base,python,statistical_modelling_analysis,01_linear_regression_inference,elapsed_seconds,100,0.7280697941600001,0.728229206,0.0014021234444212575,0.724468248,0.731713036,-0.033344089730355624,0.07304151047829022,0.9933753526542519,0.9096381199156945,False,
original,,original,base,python,statistical_modelling_analysis,01_linear_regression_inference,energy_joules,100,12.5322,12.555,0.2693823087784873,11.83,12.98,-0.3960301553656665,-0.7731682508036086,0.9583959738508779,0.003095337892849801,True,
original,,original,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,100,17.181455004,17.197560049,0.35184290038382937,16.173809797,17.789229706,-0.3739220731278946,-0.49936533831834806,0.9743115380081431,0.0476670102574811,True,
original,,original,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,100,0.7610161930699999,0.761064186,0.0015982081208859443,0.757054972,0.766098712,0.2146207332714407,0.4116827560546765,0.9878968006711077,0.5006292947844484,False,
original,,original,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,100,13.0754,13.085,0.27092218123075185,12.27,13.57,-0.3193726233405451,-0.4181046134772628,0.9805980672971009,0.14794704276077866,False,
original,,original,base,r,data_manipulation_preprocessing,01_impute_encode_scale,avg_power_watts,100,16.949997811619998,16.931894618,0.24367996982942147,16.465365086,17.880624736,0.697440499544495,1.309955709675406,0.97258276778922,0.03496298002837325,True,
original,,original,base,r,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,100,0.08138598026999999,0.081335457,0.0002465561205914961,0.080931336,0.082599872,1.4161454749484257,5.100342382474068,0.9175342246938232,1.0439026257150952e-05,True,
original,,original,base,r,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,100,1.3795,1.38,0.020810593650369646,1.34,1.46,0.7471616958524273,1.418858714192079,0.9501692754938118,0.0008511663325087165,True,
original,,original,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,avg_power_watts,100,16.989451495820003,17.0094530135,0.29967006482592223,16.462103246,17.845874722,0.11866974471133475,-0.7003422444500726,0.9644587835614392,0.008467752797248585,True,
original,,original,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,elapsed_seconds,100,0.08239231195,0.08236083250000001,0.00029215582735178034,0.081816052,0.083636249,1.3975218215187943,4.078148326392469,0.9055926242991515,2.6156551813627623e-06,True,
original,,original,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,energy_joules,100,1.3997999999999997,1.4,0.02518537334055281,1.36,1.47,0.20496572220564938,-0.4512904499494135,0.9545368576692487,0.0016715694813570746,True,
original,,original,base,r,data_visualization,01_scatter_trend_grouped,avg_power_watts,100,17.693996854159998,17.679606974000002,0.2564937289907017,17.110705423,18.276178529,-0.019229585476994725,-0.5677199651267708,0.9906507741992396,0.717120496473842,False,
original,,original,base,r,data_visualization,01_scatter_trend_grouped,elapsed_seconds,100,0.10269568221999999,0.1025655675,0.0008685302018140086,0.100890786,0.104552827,0.23396170416697204,-0.7743893196327818,0.9771551249647802,0.07961600660917062,False,
